time_ref,account,code,country_code,product_type,value,status
202103,Exports,50,TO,Goods,1346,F
202103,Exports,50,TOT,Goods,15848,F
202103,Exports,5002,AU,Goods,326,F
202103,Exports,5002,KR,Goods,202,F
202103,Exports,5004,AU,Goods,864,F
202103,Exports,5004,CA,Goods,1399,F
202103,Exports,5004,CL,Goods,167,F
202103,Exports,5004,FR,Goods,199,F
202103,Exports,5004,GB,Goods,1958,F
202103,Exports,5004,NO,Goods,106,F
202103,Exports,5004,SE,Goods,106,F
202103,Exports,5006,DE,Goods,131,F
202103,Exports,5007,AU,Goods,9044,F
202103,Exports,5007,TO,Goods,1346,F
202103,Exports,51,AE,Goods,933176,F
202103,Exports,51,AT,Goods,1533,F
202103,Exports,51,AU,Goods,8655907,F
202103,Exports,51,BE,Goods,756752,F
202103,Exports,51,BG,Goods,868969,F
202103,Exports,51,CA,Goods,73856,F
202103,Exports,51,CH,Goods,260158,F
202103,Exports,51,CL,Goods,1472,F
202103,Exports,51,CN,Goods,44242494,F
202103,Exports,51,CZ,Goods,3461994,F
202103,Exports,51,DE,Goods,1726599,F
202103,Exports,51,DK,Goods,1181970,F
202103,Exports,51,EE,Goods,300597,F
202103,Exports,51,EG,Goods,623185,F
202103,Exports,51,ES,Goods,63698,F
202103,Exports,51,FI,Goods,153,F
202103,Exports,51,FJ,Goods,4534,F
202103,Exports,51,FR,Goods,957889,F
202103,Exports,51,GB,Goods,5651499,F
202103,Exports,51,GR,Goods,52738,F
202103,Exports,51,HK,Goods,5602,F
202103,Exports,51,ID,Goods,47571,F
202103,Exports,51,IN,Goods,9330334,F
202103,Exports,51,IR,Goods,293919,F
202103,Exports,51,IS,Goods,174529,F
202103,Exports,51,IT,Goods,8879582,F
202103,Exports,51,JP,Goods,388037,F
202103,Exports,51,KR,Goods,57715,F
202103,Exports,51,LT,Goods,2673518,F
202103,Exports,51,LV,Goods,754392,F
202103,Exports,51,MA,Goods,129265,F
202103,Exports,51,MN,Goods,51571,F
202103,Exports,51,MU,Goods,80089,F
202103,Exports,51,MY,Goods,16395,F
202103,Exports,51,NL,Goods,311,F
202103,Exports,51,NO,Goods,93226,F
202103,Exports,51,NP,Goods,2416076,F
202103,Exports,51,PK,Goods,113090,F
202103,Exports,51,PL,Goods,218705,F
202103,Exports,51,PT,Goods,392883,F
202103,Exports,51,RU,Goods,107151,F
202103,Exports,51,SE,Goods,82987,F
202103,Exports,51,SG,Goods,55576,F
202103,Exports,51,SI,Goods,19612,F
202103,Exports,51,TH,Goods,2444877,F
202103,Exports,51,TOT,Goods,103284494,F
202103,Exports,51,TR,Goods,1074079,F
202103,Exports,51,TW,Goods,93815,F
202103,Exports,51,US,Goods,3101065,F
202103,Exports,51,UY,Goods,126873,F
202103,Exports,51,ZA,Goods,242476,F
202103,Exports,5101,AE,Goods,933176,F
202103,Exports,5101,AU,Goods,4394989,F
202103,Exports,5101,BE,Goods,756752,F
202103,Exports,5101,BG,Goods,868969,F
202103,Exports,5101,CH,Goods,226435,F
202103,Exports,5101,CN,Goods,43411764,F
202103,Exports,5101,CZ,Goods,3461994,F
202103,Exports,5101,DE,Goods,1698536,F
202103,Exports,5101,DK,Goods,1178838,F
202103,Exports,5101,EE,Goods,300597,F
202103,Exports,5101,EG,Goods,623185,F
202103,Exports,5101,ES,Goods,63613,F
202103,Exports,5101,FR,Goods,952558,F
202103,Exports,5101,GB,Goods,5642823,F
202103,Exports,5101,GR,Goods,52738,F
202103,Exports,5101,ID,Goods,46026,F
202103,Exports,5101,IN,Goods,9330245,F
202103,Exports,5101,IR,Goods,293919,F
202103,Exports,5101,IS,Goods,174529,F
202103,Exports,5101,IT,Goods,8870326,F
202103,Exports,5101,JP,Goods,365085,F
202103,Exports,5101,LT,Goods,2673518,F
202103,Exports,5101,LV,Goods,754392,F
202103,Exports,5101,MA,Goods,129265,F
202103,Exports,5101,MN,Goods,51571,F
202103,Exports,5101,MU,Goods,80089,F
202103,Exports,5101,NO,Goods,91308,F
202103,Exports,5101,NP,Goods,2416076,F
202103,Exports,5101,PK,Goods,113090,F
202103,Exports,5101,PL,Goods,218705,F
202103,Exports,5101,PT,Goods,392883,F
202103,Exports,5101,RU,Goods,107151,F
202103,Exports,5101,SE,Goods,80521,F
202103,Exports,5101,SG,Goods,50225,F
202103,Exports,5101,TH,Goods,2329222,F
202103,Exports,5101,TR,Goods,1074079,F
202103,Exports,5101,TW,Goods,87468,F
202103,Exports,5101,US,Goods,2232644,F
202103,Exports,5101,UY,Goods,126873,F
202103,Exports,5101,ZA,Goods,103928,F
202103,Exports,5102,AU,Goods,12861,F
202103,Exports,5102,CN,Goods,110529,F
202103,Exports,5102,KR,Goods,55913,F
202103,Exports,5102,ZA,Goods,137633,F
202103,Exports,5103,SI,Goods,19612,F
202103,Exports,5105,AT,Goods,1243,F
202103,Exports,5105,AU,Goods,8261,F
202103,Exports,5105,CA,Goods,52825,F
202103,Exports,5105,CH,Goods,29211,F
202103,Exports,5105,CL,Goods,1472,F
202103,Exports,5105,CN,Goods,305464,F
202103,Exports,5105,DE,Goods,1272,F
202103,Exports,5105,DK,Goods,34,F
202103,Exports,5105,ES,Goods,85,F
202103,Exports,5105,FI,Goods,153,F
202103,Exports,5105,FR,Goods,1971,F
202103,Exports,5105,GB,Goods,1062,F
202103,Exports,5105,JP,Goods,6625,F
202103,Exports,5105,KR,Goods,400,F
202103,Exports,5105,NL,Goods,166,F
202103,Exports,5105,NO,Goods,1918,F
202103,Exports,5105,SE,Goods,2222,F
202103,Exports,5105,TW,Goods,6347,F
202103,Exports,5105,US,Goods,95050,F
202103,Exports,5105,ZA,Goods,442,F
202103,Exports,5106,AU,Goods,3879593,F
202103,Exports,5106,DE,Goods,22798,F
202103,Exports,5106,KR,Goods,1347,F
202103,Exports,5106,TH,Goods,115655,F
202103,Exports,5106,US,Goods,537932,F
202103,Exports,5107,AU,Goods,877,F
202103,Exports,5107,CN,Goods,66622,F
202103,Exports,5107,GB,Goods,2072,F
202103,Exports,5107,MY,Goods,16395,F
202103,Exports,5107,US,Goods,115795,F
202103,Exports,5108,CN,Goods,344663,F
202103,Exports,5109,AT,Goods,290,F
202103,Exports,5109,AU,Goods,201617,F
202103,Exports,5109,CA,Goods,21031,F
202103,Exports,5109,DE,Goods,3993,F
202103,Exports,5109,DK,Goods,3098,F
202103,Exports,5109,GB,Goods,5542,F
202103,Exports,5109,IN,Goods,89,F
202103,Exports,5109,JP,Goods,16327,F
202103,Exports,5109,NL,Goods,145,F
202103,Exports,5109,SE,Goods,244,F
202103,Exports,5109,ZA,Goods,473,F
202103,Exports,5111,AU,Goods,91637,F
202103,Exports,5111,CH,Goods,4512,F
202103,Exports,5111,FJ,Goods,4534,F
202103,Exports,5111,FR,Goods,3360,F
202103,Exports,5111,HK,Goods,5602,F
202103,Exports,5111,IT,Goods,9256,F
202103,Exports,5111,KR,Goods,55,F
202103,Exports,5111,SG,Goods,5351,F
202103,Exports,5111,US,Goods,53585,F
202103,Exports,5112,AU,Goods,66072,F
202103,Exports,5112,CN,Goods,3452,F
202103,Exports,5112,ID,Goods,1545,F
202103,Exports,5112,US,Goods,66059,F
202103,Exports,52,AS,Goods,22515,F
202103,Exports,52,AT,Goods,4156,F
202103,Exports,52,AU,Goods,667404,F
202103,Exports,52,CA,Goods,8079,F
202103,Exports,52,CH,Goods,512,F
202103,Exports,52,CK,Goods,10711,F
202103,Exports,52,CN,Goods,2615,F
202103,Exports,52,CZ,Goods,823,F
202103,Exports,52,DE,Goods,3723,F
202103,Exports,52,DK,Goods,11,F
202103,Exports,52,EE,Goods,60,F
202103,Exports,52,ES,Goods,20,F
202103,Exports,52,FJ,Goods,26399,F
202103,Exports,52,FR,Goods,1416,F
202103,Exports,52,GB,Goods,9914,F
202103,Exports,52,ID,Goods,614,F
202103,Exports,52,IE,Goods,3450,F
202103,Exports,52,IT,Goods,1290,F
202103,Exports,52,JP,Goods,231,F
202103,Exports,52,KR,Goods,848,F
202103,Exports,52,LV,Goods,481,F
202103,Exports,52,MY,Goods,25545,F
202103,Exports,52,NC,Goods,12270,F
202103,Exports,52,NL,Goods,1209,F
202103,Exports,52,NO,Goods,1968,F
202103,Exports,52,NU,Goods,5775,F
202103,Exports,52,PF,Goods,1456,F
202103,Exports,52,PT,Goods,151,F
202103,Exports,52,SA,Goods,223,F
202103,Exports,52,SE,Goods,106,F
202103,Exports,52,TO,Goods,25378,F
202103,Exports,52,TOT,Goods,1363439,F
202103,Exports,52,TR,Goods,40562,F
202103,Exports,52,US,Goods,414489,F
202103,Exports,52,VN,Goods,2139,F
202103,Exports,52,WS,Goods,65185,F
202103,Exports,52,ZA,Goods,1711,F
202103,Exports,5204,AU,Goods,1395,F
202103,Exports,5204,FJ,Goods,4890,F
202103,Exports,5204,NU,Goods,475,F
202103,Exports,5205,AU,Goods,12493,F
202103,Exports,5205,CK,Goods,517,F
202103,Exports,5207,AT,Goods,4156,F
202103,Exports,5207,AU,Goods,5420,F
202103,Exports,5207,CA,Goods,8079,F
202103,Exports,5207,CH,Goods,512,F
202103,Exports,5207,CZ,Goods,823,F
202103,Exports,5207,DE,Goods,3723,F
202103,Exports,5207,DK,Goods,11,F
202103,Exports,5207,EE,Goods,60,F
202103,Exports,5207,ES,Goods,20,F
202103,Exports,5207,FR,Goods,280,F
202103,Exports,5207,GB,Goods,1177,F
202103,Exports,5207,JP,Goods,231,F
202103,Exports,5207,KR,Goods,848,F
202103,Exports,5207,NL,Goods,1209,F
202103,Exports,5207,NO,Goods,1968,F
202103,Exports,5207,PT,Goods,151,F
202103,Exports,5207,SE,Goods,106,F
202103,Exports,5207,US,Goods,10525,F
202103,Exports,5207,ZA,Goods,1711,F
202103,Exports,5208,AS,Goods,22515,F
202103,Exports,5208,AU,Goods,521664,F
202103,Exports,5208,CK,Goods,10082,F
202103,Exports,5208,FJ,Goods,17803,F
202103,Exports,5208,GB,Goods,1018,F
202103,Exports,5208,ID,Goods,614,F
202103,Exports,5208,NC,Goods,11710,F
202103,Exports,5208,NU,Goods,5300,F
202103,Exports,5208,PF,Goods,563,F
202103,Exports,5208,TO,Goods,25258,F
202103,Exports,5208,US,Goods,3109,F
202103,Exports,5208,WS,Goods,55286,F
202103,Exports,5209,AU,Goods,61189,F
202103,Exports,5209,CK,Goods,112,F
202103,Exports,5209,GB,Goods,7719,F
202103,Exports,5209,MY,Goods,754,F
202103,Exports,5209,NC,Goods,560,F
202103,Exports,5209,SA,Goods,223,F
202103,Exports,5209,US,Goods,337094,F
202103,Exports,5210,AU,Goods,13867,F
202103,Exports,5210,FJ,Goods,2320,F
202103,Exports,5210,MY,Goods,24791,F
202103,Exports,5210,PF,Goods,893,F
202103,Exports,5210,US,Goods,3695,F
202103,Exports,5210,VN,Goods,2139,F
202103,Exports,5211,AU,Goods,23014,F
202103,Exports,5211,CN,Goods,2615,F
202103,Exports,5211,FJ,Goods,1386,F
202103,Exports,5211,IT,Goods,1290,F
202103,Exports,5211,TO,Goods,120,F
202103,Exports,5211,US,Goods,19380,F
202103,Exports,5211,WS,Goods,9778,F
202103,Exports,5212,AU,Goods,28362,F
202103,Exports,5212,FR,Goods,1136,F
202103,Exports,5212,IE,Goods,3450,F
202103,Exports,5212,LV,Goods,481,F
202103,Exports,5212,TR,Goods,40562,F
202103,Exports,5212,US,Goods,40686,F
202103,Exports,5212,WS,Goods,121,F
202103,Exports,53,AU,Goods,619794,F
202103,Exports,53,CA,Goods,93,F
202103,Exports,53,CK,Goods,2778,F
202103,Exports,53,FI,Goods,67,F
202103,Exports,53,FJ,Goods,6606,F
202103,Exports,53,ID,Goods,534,F
202103,Exports,53,KR,Goods,1481,F
202103,Exports,53,LV,Goods,1447,F
202103,Exports,53,NC,Goods,48,F
202103,Exports,53,NU,Goods,2425,F
202103,Exports,53,SG,Goods,980,F
202103,Exports,53,TOT,Goods,955339,F
202103,Exports,53,US,Goods,319086,F
202103,Exports,5301,AU,Goods,29,F
202103,Exports,5301,CA,Goods,93,F
202103,Exports,5301,FI,Goods,67,F
202103,Exports,5301,US,Goods,46,F
202103,Exports,5305,CK,Goods,1514,F
202103,Exports,5306,AU,Goods,207,F
202103,Exports,5308,NC,Goods,48,F
202103,Exports,5309,AU,Goods,549193,F
202103,Exports,5309,CK,Goods,1264,F
202103,Exports,5309,FJ,Goods,2893,F
202103,Exports,5309,ID,Goods,534,F
202103,Exports,5309,KR,Goods,1481,F
202103,Exports,5309,LV,Goods,1447,F
202103,Exports,5309,NU,Goods,2425,F
202103,Exports,5309,SG,Goods,980,F
202103,Exports,5309,US,Goods,319040,F
202103,Exports,5310,AU,Goods,70365,F
202103,Exports,5310,FJ,Goods,3713,F
202103,Exports,54,AE,Goods,1194,F
202103,Exports,54,AS,Goods,5990,F
202103,Exports,54,AU,Goods,1073885,F
202103,Exports,54,BE,Goods,12740,F
202103,Exports,54,CA,Goods,21622,F
202103,Exports,54,CK,Goods,15940,F
202103,Exports,54,CN,Goods,1094,F
202103,Exports,54,EG,Goods,843,F
202103,Exports,54,FJ,Goods,17474,F
202103,Exports,54,GB,Goods,6664,F
202103,Exports,54,HK,Goods,333,F
202103,Exports,54,ID,Goods,9345,F
202103,Exports,54,IT,Goods,19008,F
202103,Exports,54,JP,Goods,7932,F
202103,Exports,54,KR,Goods,5084,F
202103,Exports,54,MX,Goods,1675,F
202103,Exports,54,NC,Goods,12020,F
202103,Exports,54,NU,Goods,1527,F
202103,Exports,54,PF,Goods,7849,F
202103,Exports,54,SG,Goods,42576,F
202103,Exports,54,SI,Goods,18907,F
202103,Exports,54,TO,Goods,8163,F
202103,Exports,54,TOT,Goods,1910229,F
202103,Exports,54,US,Goods,565838,F
202103,Exports,54,VN,Goods,5382,F
202103,Exports,54,VU,Goods,1665,F
202103,Exports,54,WS,Goods,45479,F
202103,Exports,5401,CA,Goods,904,F
202103,Exports,5401,CK,Goods,1070,F
202103,Exports,5401,FJ,Goods,9466,F
202103,Exports,5401,GB,Goods,1730,F
202103,Exports,5401,NC,Goods,5780,F
202103,Exports,5401,NU,Goods,34,F
202103,Exports,5401,PF,Goods,4655,F
202103,Exports,5401,US,Goods,1088,F
202103,Exports,5401,VU,Goods,1415,F
202103,Exports,5401,WS,Goods,464,F
202103,Exports,5402,AU,Goods,657879,F
202103,Exports,5402,FJ,Goods,8008,F
202103,Exports,5402,SI,Goods,18907,F
202103,Exports,5405,CK,Goods,5863,F
202103,Exports,5406,AU,Goods,141,F
202103,Exports,5407,AE,Goods,1194,F
202103,Exports,5407,AS,Goods,5990,F
202103,Exports,5407,AU,Goods,401210,F
202103,Exports,5407,BE,Goods,12740,F
202103,Exports,5407,CA,Goods,20718,F
202103,Exports,5407,CK,Goods,1662,F
202103,Exports,5407,CN,Goods,1094,F
202103,Exports,5407,EG,Goods,843,F
202103,Exports,5407,GB,Goods,4934,F
202103,Exports,5407,HK,Goods,63,F
202103,Exports,5407,ID,Goods,9345,F
202103,Exports,5407,IT,Goods,19008,F
202103,Exports,5407,JP,Goods,7932,F
202103,Exports,5407,KR,Goods,5084,F
202103,Exports,5407,MX,Goods,1675,F
202103,Exports,5407,NC,Goods,6240,F
202103,Exports,5407,NU,Goods,1493,F
202103,Exports,5407,PF,Goods,3194,F
202103,Exports,5407,SG,Goods,42576,F
202103,Exports,5407,TO,Goods,8163,F
202103,Exports,5407,US,Goods,548922,F
202103,Exports,5407,VN,Goods,5382,F
202103,Exports,5407,VU,Goods,250,F
202103,Exports,5407,WS,Goods,44934,F
202103,Exports,5408,AU,Goods,14655,F
202103,Exports,5408,CK,Goods,7345,F
202103,Exports,5408,HK,Goods,270,F
202103,Exports,5408,US,Goods,15828,F
202103,Exports,5408,WS,Goods,81,F
202103,Exports,55,AS,Goods,244651,F
202103,Exports,55,AU,Goods,655688,F
202103,Exports,55,BE,Goods,211345,F
202103,Exports,55,CA,Goods,7372,F
202103,Exports,55,CH,Goods,198,F
202103,Exports,55,CK,Goods,18824,F
202103,Exports,55,CN,Goods,10589,F
202103,Exports,55,DE,Goods,123085,F
202103,Exports,55,DK,Goods,39,F
202103,Exports,55,FI,Goods,48,F
202103,Exports,55,FJ,Goods,109881,F
202103,Exports,55,FR,Goods,2046,F
202103,Exports,55,GB,Goods,277901,F
202103,Exports,55,HK,Goods,252,F
202103,Exports,55,ID,Goods,42224,F
202103,Exports,55,IT,Goods,10659,F
202103,Exports,55,JP,Goods,5719,F
202103,Exports,55,KI,Goods,10698,F
202103,Exports,55,KR,Goods,7236,F
202103,Exports,55,KW,Goods,4582,F
202103,Exports,55,MY,Goods,15690,F
202103,Exports,55,NC,Goods,32609,F
202103,Exports,55,NL,Goods,8460,F
202103,Exports,55,NO,Goods,123,F
202103,Exports,55,NU,Goods,3230,F
202103,Exports,55,PF,Goods,23685,F
202103,Exports,55,SB,Goods,28611,F
202103,Exports,55,SG,Goods,10430,F
202103,Exports,55,TO,Goods,8111,F
202103,Exports,55,TOT,Goods,2952768,F
202103,Exports,55,US,Goods,767510,F
202103,Exports,55,VN,Goods,37397,F
202103,Exports,55,VU,Goods,14439,F
202103,Exports,55,WS,Goods,259409,F
202103,Exports,55,ZA,Goods,27,F
202103,Exports,5501,AU,Goods,147,F
202103,Exports,5503,AU,Goods,6012,F
202103,Exports,5503,CK,Goods,7817,F
202103,Exports,5507,CA,Goods,212,F
202103,Exports,5507,CH,Goods,198,F
202103,Exports,5507,DK,Goods,20,F
202103,Exports,5507,FI,Goods,48,F
202103,Exports,5507,NO,Goods,76,F
202103,Exports,5507,US,Goods,56,F
202103,Exports,5508,FJ,Goods,3577,F
202103,Exports,5509,DK,Goods,19,F
202103,Exports,5509,FJ,Goods,7490,F
202103,Exports,5509,MY,Goods,2023,F
202103,Exports,5509,NO,Goods,47,F
202103,Exports,5509,PF,Goods,1270,F
202103,Exports,5509,ZA,Goods,27,F
202103,Exports,5511,AU,Goods,1801,F
202103,Exports,5511,NU,Goods,369,F
202103,Exports,5512,AS,Goods,239510,F
202103,Exports,5512,AU,Goods,298478,F
202103,Exports,5512,BE,Goods,211345,F
202103,Exports,5512,CN,Goods,9238,F
202103,Exports,5512,DE,Goods,123085,F
202103,Exports,5512,FJ,Goods,6473,F
202103,Exports,5512,GB,Goods,264959,F
202103,Exports,5512,HK,Goods,63,F
202103,Exports,5512,ID,Goods,249,F
202103,Exports,5512,IT,Goods,6665,F
202103,Exports,5512,KI,Goods,6175,F
202103,Exports,5512,KW,Goods,2311,F
202103,Exports,5512,MY,Goods,471,F
202103,Exports,5512,NC,Goods,5814,F
202103,Exports,5512,NU,Goods,2265,F
202103,Exports,5512,PF,Goods,1600,F
202103,Exports,5512,SB,Goods,26867,F
202103,Exports,5512,SG,Goods,4588,F
202103,Exports,5512,TO,Goods,5069,F
202103,Exports,5512,US,Goods,430067,F
202103,Exports,5512,WS,Goods,206654,F
202103,Exports,5513,AU,Goods,53526,F
202103,Exports,5513,FJ,Goods,1015,F
202103,Exports,5513,MY,Goods,13196,F
202103,Exports,5513,VN,Goods,37397,F
202103,Exports,5514,AU,Goods,29744,F
202103,Exports,5514,CN,Goods,1351,F
202103,Exports,5514,FJ,Goods,28707,F
202103,Exports,5514,ID,Goods,7034,F
202103,Exports,5514,KI,Goods,4523,F
202103,Exports,5514,NL,Goods,8460,F
202103,Exports,5514,SB,Goods,1744,F
202103,Exports,5514,TO,Goods,3042,F
202103,Exports,5514,US,Goods,225,F
202103,Exports,5514,WS,Goods,21748,F
202103,Exports,5515,AU,Goods,112086,F
202103,Exports,5515,CA,Goods,3684,F
202103,Exports,5515,FJ,Goods,49470,F
202103,Exports,5515,ID,Goods,34941,F
202103,Exports,5515,KR,Goods,3488,F
202103,Exports,5515,NC,Goods,4902,F
202103,Exports,5515,US,Goods,95782,F
202103,Exports,5515,WS,Goods,8020,F
202103,Exports,5516,AS,Goods,5141,F
202103,Exports,5516,AU,Goods,153894,F
202103,Exports,5516,CA,Goods,3476,F
202103,Exports,5516,CK,Goods,11007,F
202103,Exports,5516,FJ,Goods,13149,F
202103,Exports,5516,FR,Goods,2046,F
202103,Exports,5516,GB,Goods,12942,F
202103,Exports,5516,HK,Goods,189,F
202103,Exports,5516,IT,Goods,3994,F
202103,Exports,5516,JP,Goods,5719,F
202103,Exports,5516,KR,Goods,3748,F
202103,Exports,5516,KW,Goods,2271,F
202103,Exports,5516,NC,Goods,21893,F
202103,Exports,5516,NU,Goods,596,F
202103,Exports,5516,PF,Goods,20815,F
202103,Exports,5516,SG,Goods,5842,F
202103,Exports,5516,US,Goods,241380,F
202103,Exports,5516,VU,Goods,14439,F
202103,Exports,5516,WS,Goods,22987,F
202103,Exports,56,AR,Goods,4576,F
202103,Exports,56,AU,Goods,1735182,F
202103,Exports,56,BE,Goods,6629,F
202103,Exports,56,BR,Goods,2112,F
202103,Exports,56,CA,Goods,76883,F
202103,Exports,56,CK,Goods,34119,F
202103,Exports,56,CL,Goods,170316,F
202103,Exports,56,CN,Goods,3784,F
202103,Exports,56,CO,Goods,717,F
202103,Exports,56,FJ,Goods,31358,F
202103,Exports,56,GB,Goods,566085,F
202103,Exports,56,HK,Goods,7538,F
202103,Exports,56,IE,Goods,65080,F
202103,Exports,56,IN,Goods,420,F
202103,Exports,56,JP,Goods,42634,F
202103,Exports,56,KI,Goods,1982,F
202103,Exports,56,KR,Goods,896983,F
202103,Exports,56,LA,Goods,943,F
202103,Exports,56,MH,Goods,271,F
202103,Exports,56,MY,Goods,404,F
202103,Exports,56,NC,Goods,19829,F
202103,Exports,56,NF,Goods,234,F
202103,Exports,56,NI,Goods,151,F
202103,Exports,56,NL,Goods,184730,F
202103,Exports,56,NU,Goods,83,F
202103,Exports,56,PF,Goods,32262,F
202103,Exports,56,PG,Goods,379,F
202103,Exports,56,PY,Goods,360,F
202103,Exports,56,SA,Goods,782,F
202103,Exports,56,SE,Goods,724,F
202103,Exports,56,SG,Goods,15228,F
202103,Exports,56,SI,Goods,24920,F
202103,Exports,56,SK,Goods,6237,F
202103,Exports,56,TH,Goods,155490,F
202103,Exports,56,TO,Goods,13595,F
202103,Exports,56,TOT,Goods,5714723,F
202103,Exports,56,TR,Goods,4650,F
202103,Exports,56,US,Goods,1528049,F
202103,Exports,56,UY,Goods,21926,F
202103,Exports,56,VN,Goods,438,F
202103,Exports,56,VU,Goods,5939,F
202103,Exports,56,WS,Goods,25798,F
202103,Exports,56,ZA,Goods,24903,F
202103,Exports,5601,AU,Goods,249,F
202103,Exports,5601,CK,Goods,19560,F
202103,Exports,5601,CN,Goods,8,F
202103,Exports,5601,FJ,Goods,2146,F
202103,Exports,5601,GB,Goods,4440,F
202103,Exports,5601,MH,Goods,271,F
202103,Exports,5601,NC,Goods,1144,F
202103,Exports,5601,NU,Goods,83,F
202103,Exports,5601,PG,Goods,379,F
202103,Exports,5601,TO,Goods,5542,F
202103,Exports,5602,AU,Goods,331063,F
202103,Exports,5602,CK,Goods,30,F
202103,Exports,5602,NC,Goods,4183,F
202103,Exports,5602,TH,Goods,900,F
202103,Exports,5602,WS,Goods,2032,F
202103,Exports,5603,AU,Goods,698852,F
202103,Exports,5603,CK,Goods,7492,F
202103,Exports,5603,CN,Goods,3624,F
202103,Exports,5603,FJ,Goods,25236,F
202103,Exports,5603,GB,Goods,482665,F
202103,Exports,5603,HK,Goods,7538,F
202103,Exports,5603,JP,Goods,8448,F
202103,Exports,5603,KR,Goods,896983,F
202103,Exports,5603,NC,Goods,6490,F
202103,Exports,5603,PF,Goods,1087,F
202103,Exports,5603,SG,Goods,15228,F
202103,Exports,5603,TH,Goods,2964,F
202103,Exports,5603,US,Goods,1282715,F
202103,Exports,5603,VU,Goods,3781,F
202103,Exports,5603,WS,Goods,14707,F
202103,Exports,5604,AU,Goods,150737,F
202103,Exports,5604,CA,Goods,13379,F
202103,Exports,5604,CK,Goods,170,F
202103,Exports,5604,CL,Goods,4240,F
202103,Exports,5604,FJ,Goods,392,F
202103,Exports,5604,IE,Goods,4656,F
202103,Exports,5604,JP,Goods,16209,F
202103,Exports,5604,NL,Goods,35290,F
202103,Exports,5604,SI,Goods,24920,F
202103,Exports,5604,TO,Goods,1071,F
202103,Exports,5604,US,Goods,29849,F
202103,Exports,5604,UY,Goods,1378,F
202103,Exports,5605,AR,Goods,4576,F
202103,Exports,5605,AU,Goods,148676,F
202103,Exports,5605,BR,Goods,2112,F
202103,Exports,5605,CA,Goods,22271,F
202103,Exports,5605,CL,Goods,32487,F
202103,Exports,5605,CO,Goods,717,F
202103,Exports,5605,JP,Goods,17517,F
202103,Exports,5605,LA,Goods,943,F
202103,Exports,5605,MY,Goods,404,F
202103,Exports,5605,NI,Goods,151,F
202103,Exports,5605,NL,Goods,8430,F
202103,Exports,5605,SA,Goods,782,F
202103,Exports,5605,SK,Goods,6237,F
202103,Exports,5605,TH,Goods,426,F
202103,Exports,5605,US,Goods,96643,F
202103,Exports,5605,UY,Goods,20548,F
202103,Exports,5605,VN,Goods,438,F
202103,Exports,5605,WS,Goods,900,F
202103,Exports,5605,ZA,Goods,24903,F
202103,Exports,5607,AU,Goods,341062,F
202103,Exports,5607,BE,Goods,6629,F
202103,Exports,5607,CA,Goods,41233,F
202103,Exports,5607,CK,Goods,6027,F
202103,Exports,5607,CL,Goods,133487,F
202103,Exports,5607,CN,Goods,152,F
202103,Exports,5607,FJ,Goods,2289,F
202103,Exports,5607,GB,Goods,78980,F
202103,Exports,5607,IE,Goods,60424,F
202103,Exports,5607,IN,Goods,420,F
202103,Exports,5607,JP,Goods,460,F
202103,Exports,5607,KI,Goods,1982,F
202103,Exports,5607,NC,Goods,4770,F
202103,Exports,5607,NF,Goods,234,F
202103,Exports,5607,NL,Goods,141010,F
202103,Exports,5607,PF,Goods,31175,F
202103,Exports,5607,PY,Goods,360,F
202103,Exports,5607,SE,Goods,724,F
202103,Exports,5607,TH,Goods,151200,F
202103,Exports,5607,TO,Goods,6982,F
202103,Exports,5607,TR,Goods,4650,F
202103,Exports,5607,US,Goods,118842,F
202103,Exports,5607,VU,Goods,2158,F
202103,Exports,5607,WS,Goods,7724,F
202103,Exports,5608,AU,Goods,61666,F
202103,Exports,5608,CK,Goods,840,F
202103,Exports,5608,CL,Goods,102,F
202103,Exports,5608,FJ,Goods,76,F
202103,Exports,5608,NC,Goods,3242,F
202103,Exports,5608,WS,Goods,435,F
202103,Exports,5609,AU,Goods,2877,F
202103,Exports,5609,FJ,Goods,1219,F
202103,Exports,57,AE,Goods,25163,F
202103,Exports,57,AU,Goods,13390907,F
202103,Exports,57,CA,Goods,406488,F
202103,Exports,57,CK,Goods,7097,F
202103,Exports,57,CN,Goods,1668,F
202103,Exports,57,DE,Goods,1990,F
202103,Exports,57,FJ,Goods,21684,F
202103,Exports,57,GB,Goods,3288,F
202103,Exports,57,HK,Goods,47620,F
202103,Exports,57,JP,Goods,575166,F
202103,Exports,57,LK,Goods,329,F
202103,Exports,57,MY,Goods,12284,F
202103,Exports,57,NF,Goods,1944,F
202103,Exports,57,PG,Goods,3190,F
202103,Exports,57,SG,Goods,10268,F
202103,Exports,57,TO,Goods,470,F
202103,Exports,57,TOT,Goods,15767724,F
202103,Exports,57,TV,Goods,90,F
202103,Exports,57,UA,Goods,20560,F
202103,Exports,57,US,Goods,1215778,F
202103,Exports,57,VU,Goods,18411,F
202103,Exports,57,WS,Goods,3329,F
202103,Exports,5701,AU,Goods,876,F
202103,Exports,5701,DE,Goods,1990,F
202103,Exports,5701,UA,Goods,5832,F
202103,Exports,5701,US,Goods,1560,F
202103,Exports,5702,AU,Goods,637682,F
202103,Exports,5702,CK,Goods,3277,F
202103,Exports,5702,FJ,Goods,1045,F
202103,Exports,5702,GB,Goods,3288,F
202103,Exports,5702,LK,Goods,329,F
202103,Exports,5702,PG,Goods,3190,F
